date,category,channel,ad_platform,campaign_name,ad_name,target_customer,audience_targeting,price,promotion_discount,distribution_index,holiday_flag,holiday_name,revenue,sales_volume,market_share,spend,impressions,clicks,add_to_carts,orders
2024-06-06,Storage & Organization,Referring Domain,FoodNetwork.ca,Summer Storag 2024,FoodNetwork.ca - Storag Ad,Professional Designer,Broad,485.28,0.09,0.97,0,,41510.85,94,0.25,1768.9,348582,3745,1105,646
2024-06-06,Storage & Organization,Email,Klaviyo,Refresh Storag 2024,Klaviyo - Storag Ad,Professional Designer,Retargeting,430.58,0.14,0.98,0,,35178.39,95,0.15,1001.51,147306,6333,1582,716
2024-06-06,Storage & Organization,SEM,Bing,Spring Storag 2024,Bing - Storag Ad,Professional Designer,Broad,451.26,0.2,0.74,0,,25270.56,70,0.24,2549.0,351489,4297,1170,669
2024-06-06,Home Décor,Email,Salesforce,Promo Home D 2024,Salesforce - Home D Ad,DIY Decorator,Broad,381.45,0.22,0.79,0,,24397.54,82,0.25,306.9,436250,17634,2642,1398
2024-06-06,Home Décor,eFlyers,Flipp,Promo Home D 2024,Flipp - Home D Ad,DIY Decorator,Keywords,340.52,0.05,0.85,0,,25879.52,80,0.09,2188.26,93688,1018,117,64
2024-06-06,Home Décor,Radio,Rogers,Refresh Home D 2024,Rogers - Home D Ad,Home Enthusiast,Broad,15.74,0.07,0.98,0,,1317.44,90,0.22,527.55,915401,42244,8361,3930
2024-06-06,Bedding & Bath,Radio,Bell Media,Summer Beddin 2024,Bell Media - Beddin Ad,Professional Designer,Interests,216.25,0.01,0.76,0,,14343.86,67,0.13,835.82,718034,15258,3444,1555
2024-06-06,Bedding & Bath,Partnership/Affiliate,Honey,Summer Beddin 2024,Honey - Beddin Ad,Home Enthusiast,Keywords,275.55,0.17,0.75,0,,18296.52,80,0.09,1375.26,447162,6059,1471,806
2024-06-07,Cookware & Bakeware,Radio,Bell Media,Spring Cookwa 2024,Bell Media - Cookwa Ad,Professional Designer,Interests,150.77,0.09,0.84,0,,11387.66,83,0.14,2058.09,938434,14485,2158,1032
2024-06-07,Kitchen Appliances,Email,Klaviyo,Promo Kitche 2024,Klaviyo - Kitche Ad,Professional Designer,Interests,395.02,0.24,0.96,0,,23416.79,78,0.17,2084.0,686640,13442,2111,1056
2024-06-07,Kitchen Appliances,Email,Klaviyo,Refresh Kitche 2024,Klaviyo - Kitche Ad,Home Enthusiast,Retargeting,378.7,0.2,0.96,0,,27872.32,92,0.22,2890.68,827092,16211,2883,1395
2024-06-07,Kitchen Appliances,Radio,Rogers,Spring Kitche 2024,Rogers - Kitche Ad,Professional Designer,Broad,25.93,0.22,0.83,0,,1921.41,95,0.12,993.56,471775,11336,1809,751
2024-06-07,Tabletop & Dining,Display,BlogTO,Summer Tablet 2024,BlogTO - Tablet Ad,Home Enthusiast,Keywords,397.55,0.16,0.71,0,,21372.29,64,0.22,2241.58,839990,22143,3978,2168
2024-06-07,Tabletop & Dining,SEM,Google,Refresh Tablet 2024,Google - Tablet Ad,DIY Decorator,Interests,181.55,0.13,0.99,0,,15163.06,96,0.12,2005.95,388209,7702,2239,1304
2024-06-07,Storage & Organization,SEM,Bing,Promo Storag 2024,Bing - Storag Ad,Home Enthusiast,Keywords,432.92,0.01,0.84,0,,31715.72,74,0.22,1754.8,87503,1120,276,155
2024-06-07,Storage & Organization,eFlyers,RetailMeNot,Promo Storag 2024,RetailMeNot - Storag Ad,Home Enthusiast,Keywords,306.0,0.19,0.85,0,,19828.8,80,0.17,1257.4,334628,16645,1953,820
2024-06-07,Storage & Organization,Email,Klaviyo,Promo Storag 2024,Klaviyo - Storag Ad,Professional Designer,Retargeting,221.8,0.08,0.79,0,,15712.31,77,0.14,2777.62,540535,19304,4431,2225
2024-06-07,Home Décor,Social,Meta,Promo Home D 2024,Meta - Home D Ad,DIY Decorator,Retargeting,208.95,0.16,0.93,0,,18253.87,104,0.13,2667.77,747569,25839,6410,3476
2024-06-07,Home Décor,Email,Salesforce,Refresh Home D 2024,Salesforce - Home D Ad,DIY Decorator,Interests,23.14,0.16,0.72,0,,1613.32,83,0.19,2134.01,730253,14066,3460,1781
2024-06-07,Home Décor,SEM,Bing,Promo Home D 2024,Bing - Home D Ad,Professional Designer,Keywords,168.04,0.21,0.9,0,,12611.4,95,0.17,1324.76,964054,15639,2356,1109
2024-06-07,Bedding & Bath,SEO,Bing,Promo Beddin 2024,Bing - Beddin Ad,Home Enthusiast,Interests,250.01,0.11,0.77,0,,16688.17,75,0.16,2530.22,270636,7618,1890,884
2024-06-08,Cookware & Bakeware,Radio,Rogers,Refresh Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Keywords,106.17,0.15,0.78,0,,6768.34,75,0.05,2701.86,921205,33981,9625,4284
2024-06-08,Cookware & Bakeware,Partnership/Affiliate,Honey,Summer Cookwa 2024,Honey - Cookwa Ad,Professional Designer,Keywords,275.58,0.19,0.91,0,,21429.1,96,0.22,1299.5,975636,43593,8691,4002
2024-06-08,Kitchen Appliances,SEO,Google,Refresh Kitche 2024,Google - Kitche Ad,Home Enthusiast,Broad,19.2,0.09,0.81,0,,1205.57,69,0.1,2839.56,443732,18147,3754,1560
2024-06-08,Tabletop & Dining,eFlyers,RetailMeNot,Summer Tablet 2024,RetailMeNot - Tablet Ad,DIY Decorator,Keywords,252.15,0.15,0.8,0,,15431.58,72,0.17,1897.64,853136,28233,4537,2618
2024-06-08,Storage & Organization,SEM,Bing,Refresh Storag 2024,Bing - Storag Ad,Professional Designer,Keywords,197.74,0.09,0.89,0,,16914.68,94,0.09,696.05,900289,12499,1800,911
2024-06-08,Home Décor,SEO,Google,Spring Home D 2024,Google - Home D Ad,Home Enthusiast,Keywords,412.28,0.22,0.76,0,,23796.8,74,0.08,1859.43,861089,14571,4122,1733
2024-06-08,Home Décor,eFlyers,RetailMeNot,Promo Home D 2024,RetailMeNot - Home D Ad,DIY Decorator,Broad,489.37,0.21,0.95,0,,37887.03,98,0.2,394.65,71389,2184,285,165
2024-06-08,Home Décor,Direct,Direct Site,Spring Home D 2024,Direct Site - Home D Ad,Professional Designer,Retargeting,57.74,0.06,0.8,0,,3799.29,70,0.18,1151.09,895214,10884,1225,544
2024-06-08,Bedding & Bath,Social,Meta,Refresh Beddin 2024,Meta - Beddin Ad,Home Enthusiast,Retargeting,228.86,0.02,0.91,0,,20634.02,92,0.23,1888.25,936134,37085,6382,3253
2024-06-09,Cookware & Bakeware,Email,Salesforce,Promo Cookwa 2024,Salesforce - Cookwa Ad,Professional Designer,Retargeting,130.13,0.2,0.8,0,,7495.49,72,0.23,447.07,590484,23429,3203,1659
2024-06-09,Cookware & Bakeware,SEM,Bing,Refresh Cookwa 2024,Bing - Cookwa Ad,Professional Designer,Broad,41.71,0.08,0.72,0,,3031.48,79,0.17,2227.85,112981,1233,362,211
2024-06-09,Cookware & Bakeware,TV,Rogers,Spring Cookwa 2024,Rogers - Cookwa Ad,Home Enthusiast,Keywords,449.16,0.22,0.95,0,,30830.34,88,0.2,1945.7,172811,6319,801,438
2024-06-09,Kitchen Appliances,Partnership/Affiliate,Rakuten,Promo Kitche 2024,Rakuten - Kitche Ad,DIY Decorator,Broad,88.69,0.02,0.94,0,,8343.96,96,0.12,1950.31,183781,6618,1166,610
2024-06-09,Kitchen Appliances,TV,Bell Media,Spring Kitche 2024,Bell Media - Kitche Ad,DIY Decorator,Broad,321.24,0.12,0.94,0,,28551.81,101,0.19,2262.69,16662,396,57,30
2024-06-09,Tabletop & Dining,Referring Domain,Design*Sponge,Promo Tablet 2024,Design*Sponge - Tablet Ad,Home Enthusiast,Broad,282.37,0.11,0.91,0,,22869.15,91,0.08,188.47,681738,24842,7019,3182
2024-06-09,Tabletop & Dining,Email,Salesforce,Summer Tablet 2024,Salesforce - Tablet Ad,Professional Designer,Broad,284.9,0.23,0.74,0,,14917.36,68,0.12,956.2,200314,9222,2418,1127
2024-06-09,Tabletop & Dining,Partnership/Affiliate,Rakuten,Summer Tablet 2024,Rakuten - Tablet Ad,DIY Decorator,Retargeting,22.73,0.1,0.79,0,,1677.47,82,0.06,2394.76,877156,15154,1554,865
2024-06-09,Storage & Organization,Radio,Rogers,Promo Storag 2024,Rogers - Storag Ad,Professional Designer,Interests,35.2,0.14,0.78,0,,2179.58,72,0.07,1557.76,769073,25669,4263,2039
2024-06-09,Storage & Organization,Direct,Direct Site,Spring Storag 2024,Direct Site - Storag Ad,Home Enthusiast,Retargeting,174.68,0.21,0.83,0,,11453.77,83,0.08,1592.99,521043,16274,4643,2268
2024-06-09,Home Décor,Email,Salesforce,Summer Home D 2024,Salesforce - Home D Ad,Home Enthusiast,Broad,203.84,0.24,0.83,0,,13942.66,90,0.08,2789.69,889312,29937,8290,4961
2024-06-09,Home Décor,Display,BlogTO,Promo Home D 2024,BlogTO - Home D Ad,Home Enthusiast,Interests,248.77,0.15,0.9,0,,19453.81,92,0.14,2658.4,795275,26320,2713,1361
2024-06-09,Bedding & Bath,Email,Klaviyo,Refresh Beddin 2024,Klaviyo - Beddin Ad,DIY Decorator,Interests,368.98,0.14,0.99,0,,27924.41,88,0.16,993.32,622738,23945,2978,1464
2024-06-10,Cookware & Bakeware,Social,Meta,Summer Cookwa 2024,Meta - Cookwa Ad,Professional Designer,Retargeting,77.15,0.06,0.81,0,,4858.91,67,0.07,2232.71,502268,9343,1039,532
2024-06-10,Cookware & Bakeware,Display,YouTube,Promo Cookwa 2024,YouTube - Cookwa Ad,Professional Designer,Keywords,406.8,0.06,0.85,0,,32885.71,86,0.15,2462.61,559403,22336,4082,2285
2024-06-10,Cookware & Bakeware,TV,Bell Media,Summer Cookwa 2024,Bell Media - Cookwa Ad,Professional Designer,Broad,438.23,0.04,0.97,0,,41228.68,98,0.19,2713.1,802060,32529,6681,2878
2024-06-10,Kitchen Appliances,Display,YouTube,Promo Kitche 2024,YouTube - Kitche Ad,DIY Decorator,Interests,222.14,0.18,0.9,0,,14754.54,81,0.22,1506.38,434396,15449,3097,1617
2024-06-10,Kitchen Appliances,TV,Rogers,Refresh Kitche 2024,Rogers - Kitche Ad,DIY Decorator,Broad,247.62,0.07,0.78,0,,20495.51,89,0.12,1767.04,355982,5646,825,434
2024-06-10,Tabletop & Dining,Radio,Rogers,Refresh Tablet 2024,Rogers - Tablet Ad,DIY Decorator,Interests,305.85,0.04,0.85,0,,28774.37,98,0.17,896.16,747955,21162,3286,1949
2024-06-10,Storage & Organization,Referring Domain,Design*Sponge,Promo Storag 2024,Design*Sponge - Storag Ad,DIY Decorator,Broad,222.84,0.08,0.74,0,,17016.06,83,0.2,441.67,652072,22661,4189,1955
2024-06-10,Home Décor,eFlyers,RetailMeNot,Refresh Home D 2024,RetailMeNot - Home D Ad,Professional Designer,Keywords,387.24,0.19,0.83,0,,26661.47,85,0.23,1872.99,467002,14559,2698,1583
2024-06-10,Home Décor,Social,Pinterest,Summer Home D 2024,Pinterest - Home D Ad,Professional Designer,Broad,44.6,0.03,0.94,0,,3763.79,87,0.22,349.0,777179,17946,3500,1847
2024-06-10,Bedding & Bath,Direct,Direct Site,Summer Beddin 2024,Direct Site - Beddin Ad,DIY Decorator,Interests,383.27,0.2,0.76,0,,21156.5,69,0.2,1840.59,507894,12830,2702,1387
2024-06-11,Cookware & Bakeware,Direct,Direct Site,Spring Cookwa 2024,Direct Site - Cookwa Ad,Home Enthusiast,Keywords,148.18,0.2,0.76,0,,9127.89,77,0.11,114.52,884236,39059,10705,5221
2024-06-11,Cookware & Bakeware,Display,CTV,Promo Cookwa 2024,CTV - Cookwa Ad,Professional Designer,Retargeting,65.6,0.09,0.78,0,,4536.9,76,0.13,145.74,261951,8757,2438,995
2024-06-11,Cookware & Bakeware,TV,Rogers,Refresh Cookwa 2024,Rogers - Cookwa Ad,DIY Decorator,Retargeting,322.0,0.03,0.74,0,,18428.06,59,0.18,2273.22,419279,19709,5331,2451
2024-06-11,Kitchen Appliances,SEO,Google,Summer Kitche 2024,Google - Kitche Ad,DIY Decorator,Interests,213.25,0.18,0.98,0,,15213.26,87,0.08,1553.8,778705,9113,2699,1554
2024-06-11,Kitchen Appliances,Email,Salesforce,Summer Kitche 2024,Salesforce - Kitche Ad,DIY Decorator,Broad,432.53,0.17,0.84,0,,27283.99,76,0.22,1692.17,98680,4595,814,393
2024-06-11,Kitchen Appliances,Display,BlogTO,Refresh Kitche 2024,BlogTO - Kitche Ad,Professional Designer,Retargeting,326.05,0.07,0.92,0,,26987.16,89,0.05,1727.42,819493,35474,9444,5345
2024-06-11,Tabletop & Dining,Referring Domain,FoodNetwork.ca,Spring Tablet 2024,FoodNetwork.ca - Tablet Ad,Professional Designer,Retargeting,196.7,0.02,0.87,0,,17734.47,92,0.19,966.91,837008,18642,4775,2233
2024-06-11,Storage & Organization,SEO,Bing,Refresh Storag 2024,Bing - Storag Ad,DIY Decorator,Broad,267.21,0.17,0.77,0,,20847.72,94,0.21,1075.4,603070,17509,3291,1602
2024-06-11,Storage & Organization,TV,Rogers,Spring Storag 2024,Rogers - Storag Ad,Professional Designer,Keywords,190.4,0.08,0.88,0,,13487.94,77,0.18,2154.25,674669,29289,4233,2341
2024-06-11,Storage & Organization,Partnership/Affiliate,Honey,Promo Storag 2024,Honey - Storag Ad,Home Enthusiast,Interests,432.01,0.2,0.75,0,,25574.99,74,0.08,107.75,615546,12695,2824,1636
2024-06-11,Home Décor,TV,Bell Media,Refresh Home D 2024,Bell Media - Home D Ad,Home Enthusiast,Interests,117.1,0.15,0.84,0,,8759.08,88,0.25,2025.57,120122,1792,298,134
2024-06-11,Home Décor,Radio,Bell Media,Refresh Home D 2024,Bell Media - Home D Ad,DIY Decorator,Interests,131.59,0.02,0.97,0,,13411.65,104,0.1,1656.02,144976,2452,707,349
2024-06-11,Bedding & Bath,Email,Salesforce,Refresh Beddin 2024,Salesforce - Beddin Ad,Home Enthusiast,Broad,181.17,0.16,0.92,0,,15979.19,105,0.15,376.17,564905,13078,3004,1482
2024-06-11,Bedding & Bath,eFlyers,RetailMeNot,Summer Beddin 2024,RetailMeNot - Beddin Ad,Home Enthusiast,Broad,275.16,0.24,0.8,0,,15265.88,73,0.05,2348.22,791302,26336,7732,3624
2024-06-11,Bedding & Bath,eFlyers,RetailMeNot,Promo Beddin 2024,RetailMeNot - Beddin Ad,Professional Designer,Keywords,332.01,0.1,0.75,0,,19123.78,64,0.23,1639.62,958242,19643,4479,2487
2024-06-12,Cookware & Bakeware,SEM,Google,Summer Cookwa 2024,Google - Cookwa Ad,DIY Decorator,Interests,230.36,0.08,0.84,0,,17802.22,84,0.1,2439.9,471184,16653,1985,1083
2024-06-12,Cookware & Bakeware,Radio,Rogers,Summer Cookwa 2024,Rogers - Cookwa Ad,Professional Designer,Keywords,284.65,0.18,0.87,0,,18439.63,79,0.25,1602.78,232281,6962,1090,591
2024-06-12,Kitchen Appliances,Social,Pinterest,Promo Kitche 2024,Pinterest - Kitche Ad,Home Enthusiast,Broad,310.11,0.1,0.71,0,,21769.72,78,0.14,1885.75,37757,1372,147,61
2024-06-12,Kitchen Appliances,Social,Meta,Promo Kitche 2024,Meta - Kitche Ad,DIY Decorator,Interests,293.69,0.12,0.83,0,,20934.22,81,0.17,2838.06,332785,7505,897,520
2024-06-12,Tabletop & Dining,SEO,Bing,Summer Tablet 2024,Bing - Tablet Ad,DIY Decorator,Retargeting,230.91,0.17,0.81,0,,18782.22,98,0.09,1342.47,256818,6348,1490,702
2024-06-12,Storage & Organization,eFlyers,RetailMeNot,Spring Storag 2024,RetailMeNot - Storag Ad,Professional Designer,Keywords,235.41,0.03,0.86,0,,21464.68,94,0.1,347.59,229008,4401,744,313
2024-06-12,Storage & Organization,Display,BlogTO,Spring Storag 2024,BlogTO - Storag Ad,Home Enthusiast,Interests,106.94,0.15,0.97,0,,8544.51,94,0.11,1528.25,329802,16167,2349,1129
2024-06-12,Storage & Organization,Referring Domain,FoodNetwork.ca,Refresh Storag 2024,FoodNetwork.ca - Storag Ad,Professional Designer,Retargeting,229.19,0.21,0.72,0,,13760.57,76,0.19,1608.46,28432,507,128,76
2024-06-12,Home Décor,Social,TikTok,Spring Home D 2024,TikTok - Home D Ad,Professional Designer,Broad,405.23,0.19,0.83,0,,27900.09,85,0.12,2459.9,413768,17781,3604,2143
2024-06-12,Home Décor,Email,Klaviyo,Promo Home D 2024,Klaviyo - Home D Ad,Home Enthusiast,Retargeting,407.74,0.24,0.91,0,,28199.3,91,0.21,510.32,536187,23892,4888,2374
2024-06-12,Home Décor,eFlyers,Flipp,Spring Home D 2024,Flipp - Home D Ad,Home Enthusiast,Broad,479.1,0.2,0.75,0,,27979.44,73,0.1,2007.26,342925,15318,3998,1665
2024-06-12,Bedding & Bath,eFlyers,RetailMeNot,Summer Beddin 2024,RetailMeNot - Beddin Ad,Professional Designer,Interests,206.24,0.19,0.8,0,,14533.73,87,0.24,1924.61,291102,7307,1274,564
2024-06-13,Cookware & Bakeware,Referring Domain,Design*Sponge,Refresh Cookwa 2024,Design*Sponge - Cookwa Ad,Professional Designer,Keywords,68.05,0.02,0.93,0,,6002.01,90,0.16,2565.0,954050,36112,4227,2013
2024-06-13,Cookware & Bakeware,Radio,Bell Media,Spring Cookwa 2024,Bell Media - Cookwa Ad,DIY Decorator,Interests,85.03,0.05,0.95,0,,6866.17,85,0.18,390.78,626923,11695,3128,1703
2024-06-13,Kitchen Appliances,Direct,Direct Site,Refresh Kitche 2024,Direct Site - Kitche Ad,Professional Designer,Keywords,141.18,0.17,0.75,0,,10428.97,89,0.24,857.0,552595,10915,1621,734
2024-06-13,Kitchen Appliances,Social,Pinterest,Spring Kitche 2024,Pinterest - Kitche Ad,Home Enthusiast,Retargeting,96.96,0.05,0.82,0,,8566.42,93,0.09,1573.66,926121,38071,10813,5338
2024-06-13,Kitchen Appliances,Radio,Bell Media,Spring Kitche 2024,Bell Media - Kitche Ad,Professional Designer,Retargeting,226.21,0.24,0.77,0,,16848.12,98,0.14,518.71,638025,15904,3127,1659
2024-06-13,Tabletop & Dining,SEO,Bing,Summer Tablet 2024,Bing - Tablet Ad,Home Enthusiast,Retargeting,86.43,0.07,0.86,0,,6510.77,81,0.15,1726.65,693673,15255,3054,1718
2024-06-13,Tabletop & Dining,Display,YouTube,Summer Tablet 2024,YouTube - Tablet Ad,DIY Decorator,Broad,202.75,0.07,0.8,0,,15084.6,80,0.13,1882.8,494966,10859,2364,984
2024-06-13,Tabletop & Dining,Social,Meta,Summer Tablet 2024,Meta - Tablet Ad,DIY Decorator,Keywords,202.65,0.23,0.94,0,,13419.48,86,0.16,2899.24,759259,29145,5750,2317
2024-06-13,Storage & Organization,SEM,Bing,Spring Storag 2024,Bing - Storag Ad,DIY Decorator,Retargeting,346.1,0.03,0.72,0,,26857.36,80,0.22,1720.09,109690,1921,573,245
2024-06-13,Storage & Organization,TV,Rogers,Spring Storag 2024,Rogers - Storag Ad,Professional Designer,Interests,99.95,0.24,0.98,0,,6988.5,92,0.06,822.01,950111,24625,3144,1807
2024-06-13,Home Décor,TV,Bell Media,Summer Home D 2024,Bell Media - Home D Ad,Home Enthusiast,Keywords,220.37,0.18,0.93,0,,18973.86,105,0.16,1579.13,389657,16251,3296,1411
2024-06-13,Bedding & Bath,Display,YouTube,Refresh Beddin 2024,YouTube - Beddin Ad,DIY Decorator,Broad,381.66,0.21,0.76,0,,19598.24,65,0.22,1952.46,9468,249,47,27
2024-06-13,Bedding & Bath,Email,Klaviyo,Promo Beddin 2024,Klaviyo - Beddin Ad,Professional Designer,Interests,460.36,0.09,0.77,0,,40217.05,96,0.19,1100.97,32261,1453,358,164
2024-06-13,Bedding & Bath,SEO,Google,Summer Beddin 2024,Google - Beddin Ad,Home Enthusiast,Keywords,292.11,0.09,0.99,0,,24987.09,94,0.17,1498.35,611274,6404,922,517
2024-06-14,Cookware & Bakeware,Radio,Bell Media,Promo Cookwa 2024,Bell Media - Cookwa Ad,Professional Designer,Keywords,430.65,0.17,0.76,0,,28595.16,80,0.12,1550.92,956640,11746,2520,1045
2024-06-14,Cookware & Bakeware,Direct,Direct Site,Spring Cookwa 2024,Direct Site - Cookwa Ad,Professional Designer,Keywords,482.14,0.06,0.94,0,,36710.14,81,0.2,1930.47,624285,14252,2106,1004
2024-06-14,Cookware & Bakeware,Direct,Direct Site,Promo Cookwa 2024,Direct Site - Cookwa Ad,Professional Designer,Retargeting,240.42,0.17,0.96,0,,20952.6,105,0.05,911.46,330230,7589,2207,1254
2024-06-14,Kitchen Appliances,Radio,Bell Media,Spring Kitche 2024,Bell Media - Kitche Ad,DIY Decorator,Retargeting,383.75,0.01,0.77,0,,27353.7,72,0.1,2394.61,789771,34077,8350,3896
2024-06-14,Kitchen Appliances,Radio,Rogers,Refresh Kitche 2024,Rogers - Kitche Ad,Home Enthusiast,Keywords,161.56,0.07,0.86,0,,13973.32,93,0.06,980.06,920664,45415,11129,4935
2024-06-14,Kitchen Appliances,SEO,Google,Refresh Kitche 2024,Google - Kitche Ad,Professional Designer,Keywords,430.38,0.21,0.75,0,,31620.02,93,0.06,1823.62,894936,29843,8590,4840
2024-06-14,Tabletop & Dining,Direct,Direct Site,Promo Tablet 2024,Direct Site - Tablet Ad,Home Enthusiast,Keywords,67.14,0.12,1.0,0,,6617.32,112,0.14,989.35,476413,11663,2737,1286
2024-06-14,Tabletop & Dining,Email,Salesforce,Summer Tablet 2024,Salesforce - Tablet Ad,DIY Decorator,Retargeting,88.57,0.1,0.87,0,,7413.31,93,0.11,1079.77,994093,49266,5170,2278
2024-06-14,Tabletop & Dining,Social,TikTok,Refresh Tablet 2024,TikTok - Tablet Ad,DIY Decorator,Retargeting,271.29,0.09,0.83,0,,21724.9,88,0.22,1198.97,623799,24425,3331,1908
2024-06-14,Storage & Organization,TV,Bell Media,Summer Storag 2024,Bell Media - Storag Ad,DIY Decorator,Broad,466.77,0.2,0.84,0,,35847.94,96,0.17,2600.68,931051,25723,4919,2554
2024-06-14,Storage & Organization,Radio,Bell Media,Summer Storag 2024,Bell Media - Storag Ad,DIY Decorator,Retargeting,84.99,0.06,0.84,0,,6630.92,83,0.09,2261.74,800658,37560,4280,2384
2024-06-14,Storage & Organization,Social,Meta,Summer Storag 2024,Meta - Storag Ad,Professional Designer,Keywords,78.06,0.15,0.75,0,,4777.27,72,0.18,194.2,570852,27785,6408,2778
2024-06-14,Home Décor,SEM,Google,Summer Home D 2024,Google - Home D Ad,DIY Decorator,Broad,40.16,0.04,0.89,0,,3855.36,100,0.24,831.47,402499,4388,790,427
2024-06-14,Bedding & Bath,TV,Rogers,Summer Beddin 2024,Rogers - Beddin Ad,DIY Decorator,Keywords,208.43,0.09,0.74,0,,12328.63,65,0.12,1659.29,415819,9532,1221,563
2024-06-15,Cookware & Bakeware,Partnership/Affiliate,Honey,Summer Cookwa 2024,Honey - Cookwa Ad,Professional Designer,Keywords,31.01,0.1,0.98,0,,2735.08,98,0.1,2668.77,587679,13782,2843,1580
2024-06-15,Kitchen Appliances,Display,YouTube,Spring Kitche 2024,YouTube - Kitche Ad,DIY Decorator,Keywords,139.12,0.09,0.99,0,,12406.72,98,0.23,1635.28,11775,270,79,38
2024-06-15,Kitchen Appliances,Direct,Direct Site,Refresh Kitche 2024,Direct Site - Kitche Ad,Professional Designer,Keywords,247.64,0.21,0.99,0,,21519.92,110,0.16,1948.87,473325,15039,1586,691
2024-06-15,Tabletop & Dining,eFlyers,Flipp,Summer Tablet 2024,Flipp - Tablet Ad,Home Enthusiast,Broad,445.54,0.23,0.71,0,,25729.94,75,0.23,1902.15,756914,34926,7405,4390
2024-06-15,Storage & Organization,eFlyers,Flipp,Promo Storag 2024,Flipp - Storag Ad,DIY Decorator,Retargeting,92.35,0.22,0.85,0,,5834.67,81,0.22,2129.04,268819,11305,2951,1515
2024-06-15,Home Décor,SEM,Google,Promo Home D 2024,Google - Home D Ad,DIY Decorator,Retargeting,165.21,0.03,0.7,0,,12179.28,76,0.09,629.98,588750,17816,3459,1397
2024-06-15,Home Décor,SEO,Google,Summer Home D 2024,Google - Home D Ad,DIY Decorator,Retargeting,166.43,0.17,0.75,0,,10083.99,73,0.05,2075.21,771113,29404,7363,3066
2024-06-15,Bedding & Bath,Email,Salesforce,Refresh Beddin 2024,Salesforce - Beddin Ad,Professional Designer,Keywords,208.2,0.13,0.89,0,,17026.6,94,0.18,2118.91,63252,2829,435,210
2024-06-15,Bedding & Bath,Radio,Rogers,Spring Beddin 2024,Rogers - Beddin Ad,Home Enthusiast,Interests,97.99,0.17,0.87,0,,6506.54,80,0.1,595.35,58268,1118,273,112
2024-06-16,Cookware & Bakeware,Email,Salesforce,Summer Cookwa 2024,Salesforce - Cookwa Ad,Home Enthusiast,Keywords,292.84,0.09,0.99,1,Father's Day,31711.64,119,0.08,789.93,587369,10952,2266,1198
2024-06-16,Cookware & Bakeware,TV,Bell Media,Spring Cookwa 2024,Bell Media - Cookwa Ad,Professional Designer,Interests,231.04,0.15,0.77,1,Father's Day,16692.64,85,0.13,318.88,782547,28599,4817,2604
2024-06-16,Cookware & Bakeware,eFlyers,RetailMeNot,Spring Cookwa 2024,RetailMeNot - Cookwa Ad,Home Enthusiast,Interests,36.48,0.03,0.83,1,Father's Day,2512.38,71,0.17,2556.37,511868,18822,1986,845
2024-06-16,Kitchen Appliances,eFlyers,Flipp,Spring Kitche 2024,Flipp - Kitche Ad,Home Enthusiast,Broad,281.61,0.18,0.74,1,Father's Day,16395.33,71,0.1,533.24,597552,16730,1685,764
2024-06-16,Tabletop & Dining,Display,CTV,Refresh Tablet 2024,CTV - Tablet Ad,DIY Decorator,Broad,302.79,0.03,0.86,1,Father's Day,24083.92,82,0.24,2734.81,963907,22081,2759,1340
2024-06-16,Tabletop & Dining,Display,BlogTO,Promo Tablet 2024,BlogTO - Tablet Ad,Home Enthusiast,Interests,306.75,0.24,0.97,1,Father's Day,22147.35,95,0.14,2508.42,486810,10762,2925,1752
2024-06-16,Tabletop & Dining,Direct,Direct Site,Refresh Tablet 2024,Direct Site - Tablet Ad,DIY Decorator,Retargeting,415.96,0.15,0.75,1,Father's Day,26517.45,75,0.08,1843.74,547251,25735,3797,1572
2024-06-16,Storage & Organization,Referring Domain,Design*Sponge,Promo Storag 2024,Design*Sponge - Storag Ad,Home Enthusiast,Retargeting,358.52,0.12,0.75,1,Father's Day,21453.84,68,0.2,961.49,671219,14920,3370,1578
2024-06-16,Storage & Organization,Direct,Direct Site,Promo Storag 2024,Direct Site - Storag Ad,Home Enthusiast,Retargeting,190.52,0.03,0.97,1,Father's Day,18850.05,102,0.2,2569.09,238623,10922,2985,1580
2024-06-16,Home Décor,eFlyers,Flipp,Summer Home D 2024,Flipp - Home D Ad,Professional Designer,Keywords,325.74,0.03,0.84,1,Father's Day,25909.36,82,0.22,2886.93,661916,7428,816,373
2024-06-16,Bedding & Bath,SEO,Bing,Refresh Beddin 2024,Bing - Beddin Ad,Professional Designer,Broad,246.77,0.03,0.96,1,Father's Day,25133.52,105,0.13,2114.12,732577,31743,3973,1797
2024-06-16,Bedding & Bath,SEM,Google,Summer Beddin 2024,Google - Beddin Ad,Professional Designer,Broad,40.73,0.19,0.92,1,Father's Day,3365.11,102,0.1,2507.53,66496,3091,728,312
2024-06-16,Bedding & Bath,Display,YouTube,Spring Beddin 2024,YouTube - Beddin Ad,Professional Designer,Broad,412.5,0.1,0.97,1,Father's Day,35268.75,95,0.1,2884.0,349204,9374,2755,1109
2024-06-17,Cookware & Bakeware,Referring Domain,FoodNetwork.ca,Refresh Cookwa 2024,FoodNetwork.ca - Cookwa Ad,Home Enthusiast,Broad,120.45,0.08,0.86,0,,8754.31,79,0.2,1400.29,326047,5393,1159,611
